region,day,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Hauts-de-France,2017/04/15,21.0,92.5,8.4375,828.0
Hauts-de-France,2017/04/16,21.5,80.0,10.0,831.0
Hauts-de-France,2017/04/17,21.5,85.0,10.0,835.0
Hauts-de-France,2017/04/18,23.0,79.0,9.8125,838.0
Hauts-de-France,2017/04/19,21.0,67.5,9.5,842.0
Hauts-de-France,2017/04/20,5.0,67.0,10.0,845.5
Hauts-de-France,2017/04/21,14.0,87.5,8.875,849.0
Hauts-de-France,2017/04/22,13.5,86.5,7.125,853.0
Hauts-de-France,2017/04/23,8.0,74.0,10.0,855.5
Hauts-de-France,2017/04/24,15.0,84.5,9.5,859.5
Hauts-de-France,2017/04/25,15.5,65.5,9.0,862.5
Hauts-de-France,2017/04/26,20.5,77.5,10.0,866.5
Hauts-de-France,2017/04/27,18.0,75.0,10.0,869.5
Hauts-de-France,2017/04/28,16.5,82.5,9.0,873.0
Hauts-de-France,2017/04/29,16.5,76.0,9.0,876.5
Hauts-de-France,2017/04/30,26.0,81.5,8.5625,880.0
Hauts-de-France,2017/05/01,29.5,87.5,10.0,883.5
Hauts-de-France,2017/05/02,19.5,86.5,8.25,886.5
Hauts-de-France,2017/05/03,12.5,92.5,5.9375,890.0
Hauts-de-France,2017/05/04,18.0,92.0,8.8125,893.0
Hauts-de-France,2017/05/05,19.5,91.0,10.0,897.0
Hauts-de-France,2017/05/06,21.0,89.0,9.125,899.0
Hauts-de-France,2017/05/07,20.5,94.0,7.4375,903.0
Hauts-de-France,2017/05/08,22.0,89.5,9.0,906.0
Hauts-de-France,2017/05/09,14.0,76.0,9.5,909.0
Hauts-de-France,2017/05/10,14.0,80.5,9.0,912.0
Hauts-de-France,2017/05/11,17.0,87.5,8.9375,915.0
Hauts-de-France,2017/05/12,22.0,87.0,8.3125,918.0
Hauts-de-France,2017/05/13,18.5,86.0,8.4375,921.0
Hauts-de-France,2017/05/14,24.5,83.5,10.0,924.0
Hauts-de-France,2017/05/15,17.5,82.0,10.0,926.0
Hauts-de-France,2017/05/16,15.5,82.5,9.8125,929.5
Hauts-de-France,2017/05/17,19.0,87.0,9.8125,932.0
Hauts-de-France,2017/05/18,24.0,93.0,5.5,934.5
Hauts-de-France,2017/05/19,20.0,88.0,9.4375,937.5
Hauts-de-France,2017/05/20,18.0,80.0,8.3125,939.5
Hauts-de-France,2017/05/21,12.5,79.5,10.0,942.0
Hauts-de-France,2017/05/22,15.0,81.0,9.5,945.0
Hauts-de-France,2017/05/23,17.5,88.0,8.875,947.0
Hauts-de-France,2017/05/24,12.0,85.0,7.0,950.0
Hauts-de-France,2017/05/25,18.5,81.5,8.0,952.0
Hauts-de-France,2017/05/26,22.5,82.0,9.5,954.5
Hauts-de-France,2017/05/27,19.5,87.0,9.8125,956.5
Hauts-de-France,2017/05/28,12.0,83.0,9.5625,958.5
Hauts-de-France,2017/05/29,16.0,86.5,8.8125,960.0
Hauts-de-France,2017/05/30,20.0,88.0,8.8125,962.0
Hauts-de-France,2017/05/31,10.0,85.5,6.875,964.0
Hauts-de-France,2017/06/01,8.5,81.0,8.0,966.0
Hauts-de-France,2017/06/02,11.0,80.0,9.5625,967.5
Hauts-de-France,2017/06/03,16.5,86.0,8.5,969.0
Hauts-de-France,2017/06/04,18.5,79.0,9.5,971.0
Hauts-de-France,2017/06/05,24.0,81.5,9.3125,972.0
Hauts-de-France,2017/06/06,44.5,82.5,9.25,973.5
Hauts-de-France,2017/06/07,36.5,82.0,9.875,974.0
Hauts-de-France,2017/06/08,25.0,82.0,9.25,976.0
Hauts-de-France,2017/06/09,25.0,84.5,9.5625,977.0
Hauts-de-France,2017/06/10,17.0,80.0,10.0,978.5
Hauts-de-France,2017/06/11,21.0,78.0,10.0,979.0
Hauts-de-France,2017/06/12,24.5,83.0,9.5,980.0
Hauts-de-France,2017/06/13,9.5,80.5,8.0,980.0
Hauts-de-France,2017/06/14,15.0,79.5,9.0,981.0
Hauts-de-France,2017/06/15,26.5,77.5,10.0,981.5
Hauts-de-France,2017/06/16,19.0,82.0,9.5,982.5
Hauts-de-France,2017/06/17,10.0,83.5,8.0,982.5
Hauts-de-France,2017/06/18,16.0,80.0,10.0,983.0
Hauts-de-France,2017/06/19,9.5,74.5,8.5,983.0
Hauts-de-France,2017/06/20,10.5,70.0,10.0,983.0
Hauts-de-France,2017/06/21,12.0,75.5,8.5,983.0
Hauts-de-France,2017/06/22,30.0,86.0,9.875,983.0
Hauts-de-France,2017/06/23,25.0,77.5,8.75,983.5
Hauts-de-France,2017/06/24,24.0,85.5,10.0,983.0
Hauts-de-France,2017/06/25,24.0,86.5,10.0,982.5
Hauts-de-France,2017/06/26,15.0,79.5,7.75,982.0
Hauts-de-France,2017/06/27,11.5,85.0,9.0,982.0
Hauts-de-France,2017/06/28,19.0,92.5,7.75,980.5
Hauts-de-France,2017/06/29,21.0,85.0,8.75,980.0
Hauts-de-France,2017/06/30,13.0,86.0,8.8125,979.0
Hauts-de-France,2017/07/01,25.0,92.5,8.625,978.5
Hauts-de-France,2017/07/02,13.0,94.5,8.375,977.5
Hauts-de-France,2017/07/03,22.5,83.5,10.0,976.0
Hauts-de-France,2017/07/04,9.0,88.5,7.75,975.5
Hauts-de-France,2017/07/05,12.0,72.5,8.5,973.5
Hauts-de-France,2017/07/06,19.0,82.5,9.9375,973.0
Hauts-de-France,2017/07/07,19.5,74.5,8.875,971.0
Hauts-de-France,2017/07/08,14.0,81.0,9.0,970.0
Hauts-de-France,2017/07/09,14.0,71.0,8.0,968.0
Hauts-de-France,2017/07/10,19.5,89.5,9.3125,966.0
Hauts-de-France,2017/07/11,18.5,76.0,8.5,964.5
Hauts-de-France,2017/07/12,23.0,94.0,9.75,963.0
Hauts-de-France,2017/07/13,11.5,68.5,9.5,961.0
Hauts-de-France,2017/07/14,25.5,79.5,9.9375,959.0
Hauts-de-France,2017/07/15,15.0,77.5,10.0,957.0
Hauts-de-France,2017/07/16,15.5,89.5,8.5,955.0
Hauts-de-France,2017/07/17,15.5,83.5,8.0,952.5
Hauts-de-France,2017/07/18,19.5,77.5,10.0,950.5
Hauts-de-France,2017/07/19,25.5,81.5,9.5,948.0
Hauts-de-France,2017/07/20,30.0,82.5,9.4375,946.0
Hauts-de-France,2017/07/21,18.5,75.0,10.0,943.5
Hauts-de-France,2017/07/22,21.5,86.5,9.5,941.0
Hauts-de-France,2017/07/23,26.0,87.0,9.9375,939.0
Hauts-de-France,2017/07/24,28.0,85.0,9.5,936.0
Hauts-de-France,2017/07/25,21.5,84.5,9.375,933.0
Hauts-de-France,2017/07/26,20.5,87.5,8.0,931.0
Hauts-de-France,2017/07/27,18.5,80.0,10.0,927.5
Hauts-de-France,2017/07/28,23.0,78.5,10.0,925.0
Hauts-de-France,2017/07/29,24.0,86.0,9.9375,923.0
Hauts-de-France,2017/07/30,30.5,80.5,10.0,919.0
Hauts-de-France,2017/07/31,15.0,75.0,9.375,917.0
Hauts-de-France,2017/08/01,10.5,74.5,9.9375,914.0
Hauts-de-France,2017/08/02,17.5,68.5,9.875,910.0
Hauts-de-France,2017/08/03,30.0,84.5,9.9375,908.0
Hauts-de-France,2017/08/04,23.0,77.5,9.9375,904.0
Hauts-de-France,2017/08/05,24.0,79.0,8.5,902.0
Hauts-de-France,2017/08/06,12.5,69.5,9.5,898.0
Hauts-de-France,2017/08/07,10.5,60.0,10.0,895.0
Hauts-de-France,2017/08/08,15.0,86.0,9.75,892.0
Hauts-de-France,2017/08/09,12.5,74.5,9.0,889.0
Hauts-de-France,2017/08/10,15.5,84.5,9.4375,885.5
Hauts-de-France,2017/08/11,21.5,81.5,7.8125,882.0
Hauts-de-France,2017/08/12,20.5,92.0,8.625,878.5
Hauts-de-France,2017/08/13,8.5,75.0,8.9375,875.5
Hauts-de-France,2017/08/14,9.0,62.0,10.0,872.5
Hauts-de-France,2017/08/15,17.0,87.0,10.0,869.0
Hauts-de-France,2017/08/16,10.5,67.0,9.5,865.5
Hauts-de-France,2017/08/17,24.0,89.5,9.75,862.0
Hauts-de-France,2017/08/18,21.5,82.0,8.6875,858.5
